Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days,Family_Size,Income_per_Capita,Spend_per_Capita,Dependency_Ratio,Wines_Share,Fruits_Share,Meat_Share,Fish_Share,Sweets_Share,Gold_Share,Num_Categories_Active,Category_Concentration,Premium_Tilt,Total_Purchases,Avg_Spend_per_Purchase,Web_Share,Catalog_Share,Store_Share,Deals_Share,Past_Accepted,Ever_Accepted_Past,Campaign_Accept_Rate,Tenure_Months,Frequency_pm,Monetary,log_Monetary,Recency_Bin,R_score,F_score,M_score,RFM_Total,log_Income,log_Total_Spent,Income_x_HasPartner,Age_x_WebShare,Age_Bin,Income_q
PhD,1,23536,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,31,10,0.0004248810333106,1,25,3,7845.333333333333,3.3333333333333335,0.3333333333333333,0.6,0.0,0.3,0.0,0.0,0.1,3,0.45999999999999996,0.7,3,3.3333333333333335,0.0,0.0,1.0,0.3333333333333333,0,0,0.0,1.0,3.0,10,2.3978952727983707,31-90 (Warm),3.0,5.0,1.0,9.0,10.066328930041957,2.3978952727983707,23536,0.0,30-44,0
Graduation,1,49413,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,62,304,0.0061522271467022,1,247,3,16471.0,101.33333333333333,0.3333333333333333,0.6743421052631579,0.023026315789473683,0.13486842105263158,0.009868421052631578,0.006578947368421052,0.1513157894736842,6,0.4964941135734072,0.8256578947368421,11,27.636363636363637,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.18181818181818182,0,0,0.0,8.0,1.375,304,5.720311776607412,31-90 (Warm),1.0,4.0,3.0,8.0,10.807989063835306,5.720311776607412,49413,22.545454545454547,60+,2
Graduation,1,42231,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,45,37,0.0008761336458999,2,96,4,10557.75,9.25,0.5,0.6486486486486487,0.0,0.21621621621621623,0.0,0.02702702702702703,0.10810810810810811,4,0.4799123447772096,0.7567567567567568,4,9.25,0.25,0.0,0.75,0.25,0,0,0.0,3.0,1.3333333333333333,37,3.6375861597263857,>90 (Cold),1.0,4.0,1.0,6.0,10.650933506503453,3.6375861597263857,42231,11.25,45-59,1
Master,0,78789,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,34,1754,0.0222619908870527,0,690,1,78789.0,1754.0,0.0,0.38027366020524517,0.028506271379703536,0.4846066134549601,0.011972633979475485,0.04732041049030787,0.04732041049030787,6,0.3848860204205017,0.427594070695553,15,116.93333333333334,0.26666666666666666,0.4,0.3333333333333333,0.06666666666666667,0,0,0.0,23.0,0.6521739130434783,1754,7.470224135899966,0-30 (Hot),5.0,2.0,5.0,12.0,11.274541364239735,7.470224135899966,0,9.066666666666666,30-44,4
Graduation,1,56534,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,46,815,0.0144161035836841,1,341,3,18844.666666666668,271.6666666666667,0.3333333333333333,0.8478527607361963,0.008588957055214725,0.07484662576687116,0.012269938650306749,0.0,0.05644171779141104,5,0.7278663103616997,0.9042944785276074,21,38.80952380952381,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.19047619047619047,2,1,0.4,11.0,1.9090909090909092,815,6.704414354964107,31-90 (Warm),4.0,4.0,4.0,12.0,10.942615194369345,6.704414354964107,56534,21.904761904761905,45-59,2
Graduation,0,58350,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,43,1001,0.0171550985432733,1,541,2,29175.0,500.5,0.5,0.4925074925074925,0.025974025974025976,0.2057942057942058,0.11588411588411589,0.07992007992007992,0.07992007992007992,6,0.3117931020028922,0.5724275724275725,23,43.52173913043478,0.34782608695652173,0.13043478260869565,0.5217391304347826,0.17391304347826086,0,0,0.0,18.0,1.2777777777777777,1001,6.90975328164481,0-30 (Hot),5.0,4.0,4.0,13.0,10.974231775528432,6.90975328164481,0,14.956521739130434,30-44,2
Graduation,0,81217,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,25,1157,0.0142457859807675,0,345,1,81217.0,1157.0,0.0,0.4261019878997407,0.06050129645635264,0.28003457216940364,0.12618841832324978,0.03457216940363008,0.07260155574762317,6,0.2860324102882832,0.49870354364736386,21,55.095238095238095,0.14285714285714285,0.3333333333333333,0.5238095238095238,0.047619047619047616,0,0,0.0,12.0,1.75,1157,7.05444965813294,31-90 (Warm),2.0,4.0,4.0,10.0,11.304892176460372,7.05444965813294,0,3.571428571428571,18-29,4
Graduation,0,49090,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,63,688,0.0140150743532287,1,345,2,24545.0,344.0,0.5,0.7180232558139535,0.007267441860465116,0.11918604651162791,0.010174418604651164,0.0,0.14534883720930233,5,0.5510453285559763,0.8633720930232558,18,38.22222222222222,0.3888888888888889,0.1111111111111111,0.5,0.16666666666666666,0,0,0.0,12.0,1.5,688,6.535241271013659,31-90 (Warm),3.0,4.0,4.0,11.0,10.801430997592224,6.535241271013659,0,24.5,60+,2
Master,0,61787,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,27,1319,0.0213475326524997,0,358,1,61787.0,1319.0,0.0,0.47081122062168307,0.05534495830174375,0.31387414708112205,0.05913570887035633,0.03639120545868082,0.06444275966641395,6,0.33221747125036133,0.535253980288097,18,73.27777777777777,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.05555555555555555,0,0,0.0,12.0,1.5,1319,7.1853870155804165,31-90 (Warm),2.0,4.0,5.0,11.0,11.031464449834141,7.1853870155804165,0,12.0,18-29,3
PhD,1,18169,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,29,21,0.0011558148494688,1,495,3,6056.333333333333,7.0,0.3333333333333333,0.42857142857142855,0.0,0.23809523809523808,0.0,0.0,0.3333333333333333,3,0.3514739229024943,0.7619047619047619,3,7.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,16.0,0.1875,21,3.091042453358316,31-90 (Warm),3.0,1.0,1.0,5.0,9.807527161390217,3.091042453358316,18169,9.666666666666666,18-29,0
2n Cycle,0,24336,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,33,31,0.0012738330046022,1,671,2,12168.0,15.5,0.5,0.03225806451612903,0.1935483870967742,0.06451612903225806,0.25806451612903225,0.06451612903225806,0.3870967741935484,6,0.26326742976066597,0.41935483870967744,3,10.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,22.0,0.13636363636363635,31,3.4657359027997265,31-90 (Warm),1.0,1.0,1.0,3.0,10.099753105042092,3.4657359027997265,0,11.0,30-44,0
Graduation,1,18222,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,24,67,0.0036768741082208,0,545,2,9111.0,33.5,0.0,0.1791044776119403,0.05970149253731343,0.2835820895522388,0.1791044776119403,0.08955223880597014,0.208955223880597,6,0.19982178658944086,0.3880597014925373,5,13.4,0.4,0.0,0.6,0.2,0,0,0.0,18.0,0.2777777777777778,67,4.219507705176107,31-90 (Warm),2.0,1.0,2.0,5.0,9.810439811486056,4.219507705176107,18222,9.600000000000001,18-29,0
Graduation,0,62335,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,62,708,0.0113579850806128,1,402,2,31167.5,354.0,0.5,0.3432203389830508,0.1850282485875706,0.3064971751412429,0.12005649717514125,0.00847457627118644,0.03672316384180791,6,0.261810143956079,0.3799435028248588,19,37.26315789473684,0.15789473684210525,0.15789473684210525,0.6842105263157895,0.10526315789473684,0,0,0.0,13.0,1.4615384615384615,708,6.5638555265321274,31-90 (Warm),1.0,4.0,4.0,9.0,11.040294387002207,6.5638555265321274,0,9.789473684210526,60+,3
2n Cycle,1,42033,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,25,0.0005947707753431,2,648,4,10508.25,6.25,0.5,0.44,0.04,0.16,0.08,0.0,0.28,5,0.3056,0.72,3,8.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,22.0,0.13636363636363635,25,3.258096538021482,>90 (Cold),1.0,1.0,1.0,3.0,10.646234093587358,3.258096538021482,42033,14.333333333333332,30-44,1
PhD,1,86580,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,31,746,0.0086163086163086,0,487,2,43290.0,373.0,0.0,0.7131367292225201,0.028150134048257374,0.17024128686327078,0.03485254691689008,0.02680965147453083,0.02680965147453083,6,0.5409907352169572,0.739946380697051,11,67.81818181818181,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,1,1,0.2,16.0,0.6875,746,6.616065185132817,31-90 (Warm),2.0,2.0,4.0,8.0,11.36883567094082,6.616065185132817,86580,11.272727272727273,30-44,4
PhD,0,41437,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,57,32,0.0007722566788136,2,645,3,13812.333333333334,10.666666666666666,0.6666666666666666,0.90625,0.0,0.0625,0.0,0.0,0.03125,3,0.826171875,0.9375,4,8.0,0.25,0.0,0.75,0.25,0,0,0.0,22.0,0.18181818181818182,32,3.4965075614664802,0-30 (Hot),5.0,1.0,1.0,7.0,10.631953613220428,3.4965075614664802,0,14.25,45-59,1
Master,0,73705,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,63,1695,0.0229970829658774,2,116,3,24568.333333333332,565.0,0.6666666666666666,0.36106194690265486,0.05368731563421829,0.30678466076696165,0.15221238938053097,0.06312684365781711,0.06312684365781711,6,0.2585034937043708,0.424188790560472,23,73.69565217391305,0.391304347826087,0.2608695652173913,0.34782608695652173,0.08695652173913043,0,0,0.0,4.0,5.75,1695,7.4360278163518485,31-90 (Warm),1.0,5.0,5.0,11.0,11.20783948598991,7.4360278163518485,0,24.65217391304348,60+,4
Graduation,1,61064,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,38,1080,0.0176863618498624,1,667,3,20354.666666666668,360.0,0.3333333333333333,0.35833333333333334,0.11666666666666667,0.31666666666666665,0.0,0.041666666666666664,0.16666666666666666,5,0.2718055555555555,0.525,23,46.95652173913044,0.34782608695652173,0.17391304347826086,0.4782608695652174,0.21739130434782608,0,0,0.0,22.0,1.0454545454545454,1080,6.985641817639208,31-90 (Warm),1.0,3.0,4.0,8.0,11.019694149605188,6.985641817639208,61064,13.217391304347826,30-44,3
Master,1,38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,59,72,0.001872464371164,2,91,4,9613.0,18.0,0.5,0.7777777777777778,0.0,0.19444444444444445,0.0,0.0,0.027777777777777776,3,0.6435185185185185,0.8055555555555556,6,12.0,0.5,0.0,0.5,0.5,0,0,0.0,3.0,2.0,72,4.290459441148391,31-90 (Warm),2.0,4.0,2.0,8.0,10.557191995297144,4.290459441148391,38452,29.5,45-59,1
Graduation,0,18358,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,25,57,0.003104913389258,1,221,2,9179.0,28.5,0.5,0.10526315789473684,0.14035087719298245,0.3333333333333333,0.2807017543859649,0.07017543859649122,0.07017543859649122,6,0.23053247152970144,0.17543859649122806,7,8.142857142857142,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0,0,0.0,7.0,1.0,57,4.060443010546419,31-90 (Warm),3.0,3.0,2.0,8.0,9.817875196460205,4.060443010546419,0,10.714285714285714,18-29,0
PhD,1,55012,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,41,660,0.0119973823892968,1,100,3,18337.333333333332,220.0,0.3333333333333333,0.8818181818181818,0.0,0.09848484848484848,0.0,0.0,0.019696969696969695,3,0.7876905417814509,0.9015151515151515,19,34.73684210526316,0.42105263157894735,0.10526315789473684,0.47368421052631576,0.3157894736842105,0,0,0.0,3.0,6.333333333333333,660,6.493753839851686,31-90 (Warm),1.0,5.0,4.0,10.0,10.915324799921489,6.493753839851686,55012,17.263157894736842,30-44,2
Basic,1,9722,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,41,103,0.0105945278749228,1,635,3,3240.6666666666665,34.333333333333336,0.3333333333333333,0.05825242718446602,0.1650485436893204,0.1553398058252427,0.05825242718446602,0.1553398058252427,0.4077669902912621,6,0.24856254123857102,0.46601941747572817,7,14.714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0,0,0.0,21.0,0.3333333333333333,103,4.6443908991413725,0-30 (Hot),5.0,1.0,2.0,8.0,9.182249491809657,4.6443908991413725,9722,17.57142857142857,30-44,0
PhD,1,38175,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,30,153,0.0040078585461689,1,279,3,12725.0,51.0,0.3333333333333333,0.45751633986928103,0.0392156862745098,0.45098039215686275,0.013071895424836602,0.0196078431372549,0.0196078431372549,6,0.41518219488231023,0.477124183006536,8,19.125,0.375,0.125,0.5,0.375,0,0,0.0,9.0,0.8888888888888888,153,5.0369526024136295,0-30 (Hot),5.0,3.0,2.0,10.0,10.549962324897642,5.0369526024136295,38175,11.25,30-44,1
Master,1,58656,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,58,1220,0.0207992362247681,1,647,3,19552.0,406.6666666666667,0.3333333333333333,0.7885245901639344,0.009836065573770493,0.15901639344262294,0.013114754098360656,0.019672131147540985,0.009836065573770493,6,0.6478097285675892,0.7983606557377049,28,43.57142857142857,0.25,0.2857142857142857,0.4642857142857143,0.14285714285714285,1,1,0.2,22.0,1.2727272727272727,1220,7.107425474110705,0-30 (Hot),4.0,3.0,5.0,12.0,10.97946219904839,7.107425474110705,58656,14.5,45-59,3
Graduation,1,52117,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,49,279,0.0053533396012817,1,682,3,17372.333333333332,93.0,0.3333333333333333,0.4014336917562724,0.035842293906810034,0.3835125448028674,0.10752688172043011,0.0,0.07168458781362007,5,0.3262162613532714,0.4731182795698925,11,25.363636363636363,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.18181818181818182,0,0,0.0,23.0,0.4782608695652174,279,5.634789603169249,31-90 (Warm),3.0,1.0,3.0,7.0,10.861265657517102,5.634789603169249,52117,22.272727272727273,45-59,2
Graduation,1,64813,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,36,745,0.0114946075632974,1,178,3,21604.333333333332,248.33333333333334,0.3333333333333333,0.3932885906040268,0.0,0.16644295302013423,0.24026845637583893,0.13020134228187918,0.0697986577181208,5,0.2619323453898473,0.46308724832214765,19,39.21052631578947,0.3684210526315789,0.10526315789473684,0.5263157894736842,0.05263157894736842,0,0,0.0,6.0,3.1666666666666665,745,6.61472560020376,31-90 (Warm),1.0,5.0,4.0,10.0,11.079276908387776,6.61472560020376,64813,13.26315789473684,30-44,3
PhD,1,54222,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,41,264,0.0048688724134115,1,120,3,18074.0,88.0,0.3333333333333333,0.7537878787878788,0.045454545454545456,0.11742424242424243,0.011363636363636364,0.045454545454545456,0.026515151515151516,6,0.5869490358126723,0.7803030303030303,11,24.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.09090909090909091,0,0,0.0,4.0,2.75,264,5.579729825986222,>90 (Cold),1.0,5.0,3.0,9.0,10.900860451658483,5.579729825986222,54222,11.181818181818182,30-44,2
Graduation,1,83512,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,28,2157,0.0258286234313631,0,12,2,41756.0,1078.5,0.0,0.49142327306444133,0.028280018544274456,0.38711172925359294,0.03708854891052388,0.00927213722763097,0.046824292999536395,6,0.3958061310879028,0.5382475660639777,21,102.71428571428571,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.047619047619047616,4,1,0.8,0.0,,2157,7.67693714581808,31-90 (Warm),4.0,,5.0,9.0,11.332757587343485,7.67693714581808,83512,5.333333333333333,18-29,4
Master,1,77520,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,55,1526,0.0196852425180598,1,305,3,25840.0,508.6666666666667,0.3333333333333333,0.6159895150720839,0.028833551769331587,0.2595019659239843,0.0,0.057667103538663174,0.03800786369593709,5,0.45238581923805626,0.653997378768021,22,69.36363636363636,0.36363636363636365,0.3181818181818182,0.3181818181818182,0.045454545454545456,3,1,0.6,10.0,2.2,1526,7.3310603052186325,0-30 (Hot),4.0,4.0,5.0,13.0,11.258304146378245,7.3310603052186325,77520,20.0,45-59,4
Graduation,1,41154,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,36,69,0.0016766292462458,1,446,3,13718.0,23.0,0.3333333333333333,0.6376811594202898,0.028985507246376812,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.10144927536231885,6,0.44591472379752145,0.7391304347826086,5,13.8,0.2,0.0,0.8,0.2,0,0,0.0,15.0,0.3333333333333333,69,4.248495242049359,>90 (Cold),1.0,1.0,2.0,4.0,10.625100705406744,4.248495242049359,41154,7.2,30-44,1
Graduation,1,80398,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,48,1597,0.0198636782009502,0,596,2,40199.0,798.5,0.0,0.21415153412648716,0.031934877896055106,0.5860989355040701,0.12961803381340012,0.021916092673763307,0.01628052598622417,6,0.40793888352809293,0.23043206011271133,25,63.88,0.2,0.32,0.48,0.04,1,1,0.2,20.0,1.25,1597,7.37650812632622,>90 (Cold),1.0,3.0,5.0,9.0,11.294757017278762,7.37650812632622,80398,9.600000000000001,45-59,4
Basic,0,18746,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,22,64,0.0034140616664888,1,31,2,9373.0,32.0,0.5,0.03125,0.15625,0.171875,0.1875,0.140625,0.3125,6,0.20751953125,0.34375,6,10.666666666666666,0.5,0.0,0.5,0.3333333333333333,0,0,0.0,1.0,6.0,64,4.174387269895637,31-90 (Warm),3.0,5.0,2.0,10.0,9.838789018597192,4.174387269895637,0,11.0,18-29,0
Graduation,1,35196,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,30,497,0.01412092283214,1,593,3,11732.0,165.66666666666666,0.3333333333333333,0.15090543259557343,0.02414486921529175,0.2837022132796781,0.08651911468812877,0.07847082494969819,0.3762575452716298,6,0.25905533806460496,0.5271629778672032,12,41.416666666666664,0.5,0.08333333333333333,0.4166666666666667,0.5,0,0,0.0,20.0,0.6,497,6.210600077024653,31-90 (Warm),2.0,2.0,3.0,7.0,10.468716130681411,6.210600077024653,35196,15.0,30-44,1
Graduation,0,60230,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,58,1067,0.0177154242072057,1,405,2,30115.0,533.5,0.5,0.4873477038425492,0.01874414245548266,0.34395501405810686,0.03655107778819119,0.07591377694470477,0.03748828491096532,6,0.3646684333357635,0.5248359887535146,15,71.13333333333334,0.4,0.2,0.4,0.13333333333333333,0,0,0.0,14.0,1.0714285714285714,1067,6.97354301952014,31-90 (Warm),2.0,3.0,4.0,9.0,11.005942448921688,6.97354301952014,0,23.200000000000003,45-59,3
Graduation,1,22108,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,37,31,0.0014022073457571,2,52,4,5527.0,7.75,0.5,0.16129032258064516,0.0967741935483871,0.2903225806451613,0.1935483870967742,0.06451612903225806,0.1935483870967742,6,0.1987513007284079,0.3548387096774194,5,6.2,0.4,0.0,0.6,0.4,0,0,0.0,2.0,2.5,31,3.4657359027997265,31-90 (Warm),3.0,5.0,1.0,9.0,10.00374004442522,3.4657359027997265,22108,14.8,30-44,0
Graduation,1,44392,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,40,211,0.0047531086682285,2,297,4,11098.0,52.75,0.5,0.41232227488151657,0.023696682464454975,0.33649289099526064,0.03317535545023697,0.05687203791469194,0.13744075829383887,6,0.30702365175984364,0.5497630331753555,9,23.444444444444443,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5555555555555556,0,0,0.0,10.0,0.9,211,5.356586274672012,31-90 (Warm),2.0,3.0,3.0,8.0,10.700837078333384,5.356586274672012,44392,17.77777777777778,30-44,1
PhD,1,55424,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,38,877,0.0158234699769053,1,581,3,18474.666666666668,292.3333333333333,0.3333333333333333,0.5267958950969214,0.06955530216647662,0.20980615735461802,0.011402508551881414,0.06043329532497149,0.12200684150513112,6,0.3450383485735163,0.6488027366020525,21,41.76190476190476,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.19047619047619047,1,1,0.2,19.0,1.105263157894737,877,6.777646593635117,0-30 (Hot),5.0,3.0,4.0,12.0,10.922786034484512,6.777646593635117,55424,12.666666666666666,30-44,2
Graduation,1,17688,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,35,11,0.0006218905472636,1,532,3,5896.0,3.6666666666666665,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,6,0.19008264462809918,0.36363636363636365,3,3.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,18.0,0.16666666666666666,11,2.4849066497880004,31-90 (Warm),1.0,1.0,1.0,3.0,9.780698256443507,2.4849066497880004,17688,11.666666666666666,30-44,0
PhD,1,92491,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,31,2034,0.0219913288860537,0,424,2,46245.5,1017.0,0.0,0.48131760078662733,0.021632251720747297,0.45968534906588004,0.014257620452310717,0.012291052114060964,0.010816125860373648,6,0.443916545568985,0.492133726647001,24,84.75,0.2916666666666667,0.20833333333333334,0.5,0.041666666666666664,3,1,0.6,14.0,1.7142857142857142,2034,7.618251097876695,31-90 (Warm),2.0,4.0,5.0,11.0,11.434877433273858,7.618251097876695,92491,9.041666666666668,30-44,4
Graduation,0,90273,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,23,1991,0.022055321081608,0,197,1,90273.0,1991.0,0.0,0.35359116022099446,0.06479156202913108,0.4284279256654947,0.06027122049221497,0.0371672526368659,0.055750878955298844,6,0.32089732777912455,0.4093420391762933,18,110.61111111111111,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.05555555555555555,3,1,0.6,7.0,2.5714285714285716,1991,7.596894438144544,31-90 (Warm),4.0,5.0,5.0,14.0,11.41060476882039,7.596894438144544,0,6.388888888888889,18-29,4
PhD,0,82571,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,52,1686,0.0204187911009918,0,88,1,82571.0,1686.0,0.0,0.5106761565836299,0.018386714116251483,0.3309608540925267,0.036773428232502965,0.05634638196915777,0.0468564650059312,6,0.3773860231985129,0.5575326215895611,24,70.25,0.25,0.20833333333333334,0.5416666666666666,0.0,1,1,0.2,3.0,8.0,1686,7.430707082545968,0-30 (Hot),4.0,5.0,5.0,14.0,11.32142591899048,7.430707082545968,0,13.0,45-59,4
PhD,0,38513,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,32,324,0.008412743748864,1,152,2,19256.5,162.0,0.5,0.5308641975308642,0.009259259259259259,0.3549382716049383,0.04938271604938271,0.0,0.05555555555555555,5,0.41340877914951996,0.5864197530864198,12,27.0,0.5,0.08333333333333333,0.4166666666666667,0.4166666666666667,0,0,0.0,5.0,2.4,324,5.783825182329737,0-30 (Hot),4.0,5.0,3.0,12.0,10.558777090539833,5.783825182329737,0,16.0,30-44,1
Master,0,16653,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,35,69,0.0041433975860205,1,72,2,8326.5,34.5,0.5,0.07246376811594203,0.10144927536231885,0.4492753623188406,0.21739130434782608,0.057971014492753624,0.10144927536231885,6,0.2783028775467339,0.17391304347826086,6,11.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0,0,0.0,2.0,3.0,69,4.248495242049359,0-30 (Hot),5.0,5.0,2.0,12.0,9.720405706795765,4.248495242049359,0,11.666666666666666,30-44,0
Graduation,1,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,59,252,0.0059174376555675,2,608,4,10646.5,63.0,0.5,0.7698412698412699,0.007936507936507936,0.2222222222222222,0.0,0.0,0.0,3,0.6421012849584279,0.7698412698412699,11,22.90909090909091,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.45454545454545453,0,0,0.0,20.0,0.55,252,5.53338948872752,0-30 (Hot),5.0,2.0,3.0,10.0,10.659304321366108,5.53338948872752,42586,21.454545454545457,45-59,1
Basic,0,23529,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,49,54,0.0022950401632028,1,538,2,11764.5,27.0,0.5,0.16666666666666666,0.12962962962962962,0.24074074074074073,0.05555555555555555,0.037037037037037035,0.37037037037037035,6,0.24417009602194784,0.5370370370370371,4,13.5,0.25,0.25,0.5,0.25,0,0,0.0,18.0,0.2222222222222222,54,4.007333185232471,31-90 (Warm),2.0,1.0,1.0,4.0,10.066031481721408,4.007333185232471,0,12.25,45-59,0
Master,1,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,0.0128737596987219,2,478,4,18720.25,241.0,0.5,0.5238589211618258,0.07468879668049792,0.2800829875518672,0.03734439834024896,0.028008298755186723,0.056016597510373446,6,0.3637699936295863,0.5798755186721992,23,41.91304347826087,0.391304347826087,0.08695652173913043,0.5217391304347826,0.17391304347826086,0,0,0.0,16.0,1.4375,964,6.872128101338986,31-90 (Warm),3.0,4.0,4.0,11.0,11.223668820196494,6.872128101338986,74881,20.73913043478261,45-59,4
Graduation,1,71107,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,63,1327,0.018662016397823,1,497,3,23702.333333333332,442.3333333333333,0.3333333333333333,0.40165787490580257,0.007535795026375283,0.16352675207234363,0.1492087415222306,0.13112283345892992,0.146948003014318,6,0.24917699691469672,0.5486058779201206,26,51.03846153846154,0.2692307692307692,0.23076923076923078,0.5,0.07692307692307693,0,0,0.0,17.0,1.5294117647058822,1327,7.191429330036379,31-90 (Warm),2.0,4.0,5.0,11.0,11.171955127042576,7.191429330036379,71107,16.96153846153846,60+,3
PhD,1,46910,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,50,68,0.0014495843103815,2,98,4,11727.5,17.0,0.5,0.7058823529411765,0.0,0.20588235294117646,0.0,0.0,0.08823529411764706,3,0.5484429065743945,0.7941176470588235,5,13.6,0.4,0.0,0.6,0.4,0,0,0.0,3.0,1.6666666666666667,68,4.23410650459726,31-90 (Warm),4.0,4.0,2.0,10.0,10.75600746851162,4.23410650459726,46910,20.0,45-59,2
Graduation,1,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,0.0032102728731942,0,548,2,9345.0,30.0,0.0,0.1,0.016666666666666666,0.11666666666666667,0.38333333333333336,0.06666666666666667,0.31666666666666665,6,0.27555555555555555,0.4166666666666667,4,15.0,0.25,0.25,0.5,0.25,0,0,0.0,18.0,0.2222222222222222,60,4.110873864173311,31-90 (Warm),2.0,1.0,2.0,5.0,9.835797403566177,4.110873864173311,18690,13.75,45-59,0
